subjid1,block,rep,respnr,line,rad,var,pred,new_block,correct,resp_time,new_rho_bias,rho,theta_resp,theta,rho_resp,rep_number,new_theta_resp,new_theta_bias,x,y,x_resp,y_resp
5.0,3.0,3.0,26.0,2.0,0.9,0.04,0.0,0.0,0.0,1.891798,0.2237,5.1515,0.0598,0.0188,5.3752,12.0,0.0598,0.040999999999999995,0.8197418032296134,0.015412961795910214,0.8539604732846526,0.05112779585118487
5.0,3.0,4.0,27.0,2.0,0.9,0.04,0.0,0.0,0.0,2.575468,0.1613,5.2864,0.1887,0.171,5.4477,12.0,0.1887,0.017699999999999994,0.8290855810538844,0.14317185844264854,0.8516376948606289,0.1626390311561034
5.0,3.0,5.0,28.0,2.0,0.9,0.04,0.0,0.0,0.0,1.63499,0.2086,5.1841,-0.1003,-0.2828,5.3927,12.0,-0.1003,0.1825,0.792301403584234,-0.23023351910829784,0.8539613184744377,-0.08594070411580719
5.0,3.0,6.0,29.0,2.0,0.9,0.04,0.0,0.0,1.0,1.447271,-0.022,6.1308,0.1367,0.0074,6.1087,12.0,0.1367,0.1293,0.97572040927342,0.007220462826619255,0.9631599623230456,0.13249027386477616
5.0,3.0,7.0,30.0,2.0,0.9,0.04,0.0,0.0,1.0,1.524706,0.8016,4.623,0.1649,0.0979,5.4246,12.0,0.1649,0.06699999999999999,0.7322501407183334,0.07191719701965658,0.8516403420192094,0.1417223994202892
5.0,3.0,8.0,31.0,2.0,0.9,0.04,0.0,0.0,0.0,1.060325,-0.0295,6.1399,-0.0981,-0.2299,6.1104,12.0,-0.0981,0.13179999999999997,0.9514846296019004,-0.2226834479523084,0.9678246337423604,-0.09524934028251267
5.0,3.0,9.0,32.0,2.0,0.9,0.04,0.0,0.0,0.0,1.304412,0.2341,5.5197,0.1528,0.1672,5.7539,12.0,0.1528,-0.014399999999999996,0.8662366910051905,0.14619969907602842,0.90509188296338,0.13938450768608393
5.0,3.0,10.0,33.0,2.0,0.9,0.04,0.0,0.0,1.0,1.620307,0.169,5.6945,0.1023,0.0835,5.8634,12.0,0.1023,0.018799999999999997,0.9031501563859267,0.07558879442630614,0.9283103031386162,0.09529881944421949
5.0,3.0,11.0,34.0,2.0,0.9,0.04,0.0,0.0,0.0,1.106877,-0.0416,6.1228,0.1203,-0.0158,6.0812,12.0,0.1203,0.1361,0.9743522542630288,-0.015396046795052194,0.9608580538935724,0.11615208638005091
5.0,3.0,12.0,35.0,2.0,0.9,0.04,0.0,0.0,0.0,1.235201,0.3081,5.46,0.1346,0.0545,5.7681,12.0,0.1346,0.0801,0.8676957558714999,0.0473362948546428,0.9097182024666707,0.12319293890698092
5.0,4.0,1.0,36.0,9.0,0.0,0.01,0.0,1.0,1.0,1.022796,0.4205,-0.4629,2.9588,0.0253,0.8834,6.0,1.3880036732051035,1.3627036732051034,-0.07364924579622732,-0.0018637235858910812,-0.13825510721549433,0.025557304062408984
5.0,4.0,2.0,37.0,9.0,0.0,0.01,0.0,0.0,0.0,1.604677,0.21389999999999998,-0.121,0.3562,-0.0519,0.3349,6.0,0.3562,0.4081,-0.01923181750403372,0.0009990284872860291,0.04995521826671121,0.018586870365059613
5.0,4.0,3.0,38.0,9.0,0.0,0.01,0.0,0.0,0.0,1.165779,0.3186,-0.1224,-2.8041,0.0826,0.441,6.0,0.3374926535897931,0.2548926535897931,-0.01941414720013184,-0.0016072655514788343,-0.06622791304525008,-0.023240585462874365
5.0,4.0,4.0,39.0,9.0,0.0,0.01,0.0,0.0,1.0,1.16447,0.2196,-0.0072,-2.1499,-0.0686,0.2268,6.0,0.991692653589793,1.060292653589793,-0.0011432203310266706,7.854816822795675e-5,-0.019754587995972118,-0.03021095982303534
5.0,4.0,5.0,40.0,9.0,0.0,0.01,0.0,0.0,1.0,0.905526,-0.08310000000000001,-0.3967,-1.3597,0.1786,0.3136,6.0,-1.3597,-1.5383,-0.062132472745958435,-0.011216373829574636,0.010457950380057469,-0.048803055354791534
5.0,4.0,6.0,41.0,9.0,0.0,0.01,0.0,0.0,1.0,1.339849,0.1281,0.0841,-2.2832,-0.0313,0.2122,6.0,0.8583926535897932,0.8896926535897932,0.013378374707906806,-0.00041887992811808297,-0.02207567167326634,-0.025558923331871927
5.0,5.0,1.0,42.0,7.0,0.9,0.06,0.0,1.0,0.0,1.460007,0.3368,4.7829,1.4263,1.4265,5.1197,9.0,1.4263,-0.00020000000000020002,0.10946078429162145,0.7533110512512572,0.11733001138270997,0.8063339042593008
5.0,5.0,2.0,43.0,7.0,0.9,0.06,0.0,0.0,1.0,1.552434,-0.2625,5.6357,1.5586,1.4717,5.3733,9.0,1.5586,0.08689999999999998,0.08873899809704168,0.8925490567461176,0.010429884662154706,0.8551236517863672
5.0,5.0,3.0,44.0,7.0,0.9,0.06,0.0,0.0,1.0,1.763944,-0.1574,5.6917,1.5536,1.6296,5.5343,9.0,1.5536,-0.07599999999999985,-0.05323733047170774,0.9042964631049712,0.015145970762368757,0.8806809708127821
5.0,5.0,4.0,45.0,7.0,0.9,0.06,0.0,0.0,1.0,1.666935,-0.0851,5.1841,1.6841,1.7243,5.099,9.0,1.6841,-0.040200000000000014,-0.12615525867774502,0.8153734347834062,-0.09175283875866597,0.8063275200103465
5.0,5.0,5.0,46.0,7.0,0.9,0.06,0.0,0.0,0.0,1.246216,0.0393,5.2189,1.7031,1.6035,5.2582,9.0,1.7031,0.09960000000000013,-0.027159278185046112,0.8301695888370383,-0.11039804775359392,0.8295548166183339
5.0,5.0,6.0,47.0,7.0,0.9,0.06,0.0,0.0,0.0,1.071944,0.2623,5.3313,1.8963,1.8625,5.5935,9.0,1.8963,0.03380000000000005,-0.24401610597674805,0.8126580175984703,-0.28468415178765694,0.8434868334121062
5.0,5.0,7.0,48.0,7.0,0.9,0.06,0.0,0.0,1.0,1.425157,0.6855,4.8226,1.4392,1.4198,5.5081,9.0,1.4392,0.019400000000000084,0.11545591537298318,0.7588073194744183,0.11503010110287007,0.8690616309685929
5.0,5.0,8.0,49.0,7.0,0.9,0.06,0.0,0.0,1.0,1.346654,-0.3408,5.9542,1.2955,1.1781,5.6134,9.0,1.2955,0.11740000000000017,0.3626438545033047,0.875506533831406,0.24285491088274722,0.8597590890093897
5.0,5.0,9.0,50.0,7.0,0.9,0.06,0.0,0.0,1.0,1.283941,0.3229,5.1743,1.2646,1.2793,5.4972,9.0,1.2646,-0.014700000000000157,0.23666659755718905,0.7887753621526675,0.2637266455656871,0.8342120433015362
5.0,6.0,1.0,51.0,3.0,0.7,0.06,0.0,1.0,0.0,0.835666,0.4728,4.6116,0.6581,0.7011,5.0843,12.0,0.6581,-0.04299999999999993,0.5608423058723422,0.4734465408427401,0.6401964712990346,0.49491345187626873
5.0,6.0,2.0,52.0,3.0,0.7,0.06,0.0,0.0,0.0,0.969884,-0.3023,4.983,0.2976,0.0463,4.6807,12.0,0.2976,0.25129999999999997,0.7922191861396096,0.03670598081545445,0.7122104766602882,0.21844103689087582
5.0,6.0,3.0,53.0,3.0,0.7,0.06,0.0,0.0,0.0,1.016909,0.2352,3.6621,0.7814,0.5002,3.8973,12.0,0.7814,0.2812,0.5114354802014662,0.2795313050559152,0.44035043297617915,0.4368432506101717
5.0,6.0,4.0,54.0,3.0,0.7,0.06,0.0,0.0,1.0,1.122008,0.5517,4.0595,0.0919,0.1218,4.6113,12.0,0.0919,-0.02990000000000001,0.6413029669763108,0.0784992710174274,0.73081420582099,0.0673515406397786
5.0,6.0,5.0,55.0,3.0,0.7,0.06,0.0,0.0,1.0,0.793264,0.6303,3.3572,0.5382,0.6884,3.9875,12.0,0.5382,-0.1502,0.4126319456346375,0.33945157223906647,0.544914381489148,0.3253059785545417
5.0,6.0,6.0,56.0,3.0,0.7,0.06,0.0,0.0,0.0,0.942629,-0.4262,4.7445,0.6932,0.5031,4.3182,12.0,0.6932,0.19010000000000005,0.6615464767633069,0.3640718594518673,0.5286461435441361,0.439162287344623
5.0,6.0,7.0,57.0,3.0,0.7,0.06,0.0,0.0,0.0,0.930357,-0.3011,4.3714,0.4292,0.3815,4.0703,12.0,0.4292,0.04770000000000002,0.6457119535557833,0.25902932683029545,0.5890514694808154,0.2695812380231095
5.0,6.0,8.0,58.0,3.0,0.7,0.06,0.0,0.0,0.0,0.982399,-0.1028,4.1062,0.6052,0.6508,4.0034,12.0,0.6052,-0.045600000000000085,0.5199417293811973,0.39591872681862794,0.5239936870280003,0.3624977619119074
5.0,6.0,9.0,59.0,3.0,0.7,0.06,0.0,0.0,0.0,0.962558,-0.2895,4.7346,0.5114,0.5762,4.4451,12.0,0.5114,-0.06480000000000008,0.6318685527663009,0.41055708317947887,0.6169473961399307,0.3462297635115331
5.0,6.0,10.0,60.0,3.0,0.7,0.06,0.0,0.0,1.0,0.968686,0.3786,3.9332,0.5645,0.5749,4.3117,12.0,0.5645,-0.010399999999999965,0.5253585382409491,0.34038163962189855,0.5797642933147592,0.36712768544836616
5.0,6.0,11.0,61.0,3.0,0.7,0.06,0.0,0.0,0.0,1.252828,0.5246,3.8082,0.8152,0.851,4.3328,12.0,0.8152,-0.03579999999999994,0.39955618228460016,0.4557462203872232,0.4728652351617332,0.5019243588212822
5.0,6.0,12.0,62.0,3.0,0.7,0.06,0.0,0.0,0.0,1.042898,-0.318,4.2162,0.8079,0.8581,3.8983,12.0,0.8079,-0.05020000000000002,0.4387699327141504,0.5077016450230396,0.42873081162153526,0.448472836911122
5.0,7.0,1.0,63.0,10.0,0.3,0.01,0.0,1.0,1.0,1.562712,1.1944,1.4586,-2.8399,2.5486,2.653,9.0,0.301692653589793,-2.246907346410207,-0.19251001343604043,0.1297322353447856,-0.40316764279161443,-0.12546248250203712
5.0,7.0,2.0,64.0,10.0,0.3,0.01,0.0,0.0,0.0,1.000013,0.0627,1.7221,2.2896,2.1852,1.7848,9.0,2.2896,0.10440000000000005,-0.15799968859006464,0.22395611979041483,-0.18704902125999734,0.21378166646209554
5.0,7.0,3.0,65.0,10.0,0.3,0.01,0.0,0.0,0.0,1.187717,0.0963,2.057,2.3298,2.2582,2.1533,9.0,2.3298,0.07160000000000011,-0.20773438327031343,0.2530320439167084,-0.23585151209051822,0.24864245381106262
5.0,7.0,4.0,66.0,10.0,0.3,0.01,0.0,0.0,0.0,0.99968,0.0264,1.7711,2.6325,2.3572,1.7974,9.0,2.6325,0.27529999999999966,-0.19951909463541959,0.1991182607298144,-0.24978834880540127,0.13942388322824065
5.0,7.0,5.0,67.0,10.0,0.3,0.01,0.0,0.0,0.0,1.264918,-0.1094,2.0233,2.6489,2.3584,1.9139,9.0,2.6489,0.29049999999999976,-0.22820289344336514,0.22719849957609153,-0.26837747105667115,0.14407894212169048
5.0,7.0,6.0,68.0,10.0,0.3,0.01,0.0,0.0,1.0,1.475896,-0.1943,1.4525,2.5922,2.3735,1.2583,9.0,2.5922,0.21870000000000012,-0.16626788580000737,0.1606105235135627,-0.17079408069123347,0.104572070866721
5.0,7.0,7.0,69.0,10.0,0.3,0.01,0.0,0.0,1.0,0.999106,-0.5488,1.9138,2.6995,2.3666,1.365,9.0,2.6995,0.3329,-0.2176075900669451,0.21312543161615058,-0.19636005823830988,0.09294497364917727
5.0,7.0,8.0,70.0,10.0,0.3,0.01,0.0,0.0,1.0,1.088026,-0.2888,2.0378,2.5976,2.3523,1.749,9.0,2.5976,0.24529999999999985,-0.2284382013334366,0.23022446763011806,-0.23818018628255375,0.14406803734063198
5.0,7.0,9.0,71.0,10.0,0.3,0.01,0.0,0.0,0.0,1.419053,-0.245,2.028,2.1963,2.3711,1.783,9.0,2.1963,-0.1748000000000003,-0.23160659449392482,0.22480307187234744,-0.1661508517000762,0.23004599447811144
5.0,8.0,1.0,72.0,17.0,0.3,0.04,0.0,1.0,0.0,1.507026,0.0373,2.0998,-2.4263,4.1795,2.1371,12.0,3.8568853071795863,-0.32261469282041366,-0.16977829727310811,-0.2878552731936111,-0.25676461460708,-0.22307032351421527
5.0,8.0,2.0,73.0,17.0,0.3,0.04,0.0,0.0,0.0,1.125548,0.0558,2.6522,-2.5267,4.2518,2.708,12.0,3.7564853071795863,-0.49531469282041396,-0.18761800351010285,-0.3781229451381018,-0.35204917438325584,-0.24862647873165894
5.0,8.0,3.0,74.0,17.0,0.3,0.04,0.0,0.0,1.0,2.158224,0.2374,1.1263,-2.0919,4.3651,1.3636,12.0,4.191285307179586,-0.17381469282041362,-0.0610098326468106,-0.16855441259717932,-0.10804255335900576,-0.1882181832822611
5.0,8.0,4.0,75.0,17.0,0.3,0.04,0.0,0.0,0.0,1.084494,-0.0905,2.074,-1.9916,4.3648,1.9835,12.0,4.291585307179586,-0.0732146928204136,-0.11243830397707755,-0.3103470440185236,-0.12895499651765643,-0.2881438688544875
5.0,8.0,5.0,76.0,17.0,0.3,0.04,0.0,0.0,1.0,0.884727,-0.3431,1.9984,-1.88,4.01,1.6553,12.0,4.403185307179586,0.39318530717958655,-0.2054773730659287,-0.24277187594940386,-0.0801676297179667,-0.25095541469643046
5.0,8.0,6.0,77.0,17.0,0.3,0.04,0.0,0.0,0.0,1.117044,-0.0501,1.4011,-2.0973,4.2156,1.351,12.0,4.185885307179586,-0.029714692820414612,-0.10627912831670859,-0.19603615694572457,-0.10804963455359368,-0.1858982460894386
5.0,8.0,7.0,78.0,17.0,0.3,0.04,0.0,0.0,1.0,1.822417,-0.246,1.6065,-2.2916,3.8049,1.3604,12.0,3.9915853071795864,0.18668530717958642,-0.2014675484551731,-0.15743038083705774,-0.1428970396512952,-0.16266196479174605
5.0,8.0,8.0,79.0,17.0,0.3,0.04,0.0,0.0,1.0,1.40639,-0.1608,1.6433,-2.1847,4.2398,1.4826,12.0,4.098485307179587,-0.14131469282041298,-0.11905087142692006,-0.23287272245468665,-0.13592955714398405,-0.192877548842038
5.0,8.0,9.0,80.0,17.0,0.3,0.04,0.0,0.0,0.0,1.24808,-0.635,2.9321,-2.3495,4.0268,2.2971,12.0,3.9336853071795863,-0.0931146928204134,-0.29545485402255867,-0.36121505080127214,-0.2567781730633343,-0.26023939380038036
5.0,8.0,10.0,81.0,17.0,0.3,0.04,0.0,0.0,0.0,1.062936,0.2777,1.6713,-2.4118,4.2965,1.9491,12.0,3.8713853071795863,-0.4251146928204137,-0.10746312068461834,-0.2433215298957245,-0.23120261990040972,-0.20682096105104428
5.0,8.0,11.0,82.0,17.0,0.3,0.04,0.0,0.0,1.0,0.987545,0.2189,1.8923,-2.496,3.875,2.1112,12.0,3.7871853071795862,-0.08781469282041376,-0.22373771993024205,-0.20160391437798836,-0.26838407967267264,-0.2021665286240104
5.0,8.0,12.0,83.0,17.0,0.3,0.04,0.0,0.0,1.0,12.916929,0.0631,2.3785,-1.9863,3.9644,2.4416,12.0,4.296885307179586,0.33248530717958635,-0.2574768392097844,-0.27749919658769745,-0.1568557574149788,-0.35552857113747727
5.0,9.0,1.0,84.0,20.0,0.5,0.04,0.0,1.0,1.0,0.988818,-0.434,3.2261,-1.0838,4.9079,2.7921,6.0,5.199385307179586,0.29148530717958643,0.09974677837314773,-0.5036677855574487,0.20795644694195384,-0.39271440600892643
5.0,9.0,2.0,85.0,20.0,0.5,0.04,0.0,0.0,0.0,0.680793,-0.7703,1.9889,-1.1447,4.9405,1.2186,6.0,5.138485307179586,0.19798530717958585,0.07158242354247585,-0.3083433088125192,0.0801617190683628,-0.17660473545708846
5.0,9.0,3.0,86.0,20.0,0.5,0.04,0.0,0.0,0.0,4.690889,-0.6656,3.2584,-1.3695,4.7342,2.5928,6.0,4.913685307179586,0.17948530717958544,0.011310090048486194,-0.5184671193827441,0.08250648347524582,-0.4043246559186659
5.0,9.0,4.0,87.0,20.0,0.5,0.04,0.0,0.0,0.0,1.131456,0.2868,2.3763,-1.4084,4.6967,2.6631,6.0,4.874785307179586,0.17808530717958604,-0.005933327259703526,-0.37815334638704123,0.0685288142151694,-0.41826885376692247
5.0,9.0,5.0,88.0,20.0,0.5,0.04,0.0,0.0,1.0,1.521499,-0.5209,3.3535,-1.5785,4.4177,2.8325,6.0,4.704685307179586,0.28698530717958626,-0.15501661082731796,-0.5107185153872668,-0.0034728306515101003,-0.45079299946541973
5.0,9.0,6.0,89.0,20.0,0.5,0.04,0.0,0.0,1.0,0.787215,0.4287,2.7168,-0.7509,5.2111,3.1455,6.0,5.5322853071795866,0.3211853071795865,0.20681055078257515,-0.37972670032655664,0.36599218509586884,-0.3415728043491645
5.0,10.0,1.0,90.0,13.0,0.7,0.04,0.0,1.0,1.0,1.29252,-0.5953,4.9834,2.9406,2.987,4.3881,6.0,2.9406,-0.04640000000000022,-0.783674107990583,0.12212469498409831,-0.6843284806811101,0.1394276077147056
5.0,10.0,2.0,91.0,13.0,0.7,0.04,0.0,0.0,1.0,1.925002,0.3482,4.4981,3.0904,3.0401,4.8463,6.0,3.0904,0.05030000000000001,-0.7122108833934306,0.07253339332735939,-0.7703021366568518,0.03946829449231023
5.0,10.0,3.0,92.0,13.0,0.7,0.04,0.0,0.0,1.0,1.075565,-0.1901,4.3009,-3.0205,3.3437,4.1108,6.0,3.262685307179586,-0.08101469282041407,-0.6705768083644865,-0.1374044849278684,-0.6494631935273026,-0.07903189256115843
5.0,10.0,4.0,93.0,13.0,0.7,0.04,0.0,0.0,0.0,1.046574,0.3665,4.0593,2.7274,2.7294,4.4258,6.0,2.7274,-0.002000000000000224,-0.5919468470499113,0.2588231654030758,-0.6448259843803077,0.28348162187096193
5.0,10.0,5.0,94.0,13.0,0.7,0.04,0.0,0.0,1.0,1.871,0.3292,3.7054,-2.8479,3.5889,4.0345,6.0,3.435285307179586,-0.15361469282041407,-0.5317119002694719,-0.2550826207011052,-0.6146163544879385,-0.18588378740852243
5.0,10.0,6.0,95.0,13.0,0.7,0.04,0.0,0.0,1.0,1.612207,0.3342,4.4412,-3.0159,3.1393,4.7754,6.0,3.2672853071795864,0.12798530717958645,-0.706837075595763,0.0016205353980833148,-0.7540327056309214,-0.09527865877733341
5.0,11.0,1.0,96.0,5.0,0.5,0.01,0.0,1.0,0.0,0.747096,1.264,3.1947,0.9705,1.0769,4.4587,9.0,0.9705,-0.10639999999999994,0.24103697929249093,0.4476884102014046,0.4008574667940563,0.585559320775662
5.0,11.0,2.0,97.0,5.0,0.5,0.01,0.0,0.0,0.0,0.812638,0.0399,3.532,1.0321,1.102,3.5718,9.0,1.0321,-0.06990000000000007,0.2539799057422757,0.5014880426199488,0.2916347998467503,0.48796194411281213
5.0,11.0,3.0,98.0,5.0,0.5,0.01,0.0,0.0,0.0,0.811712,1.0046,3.0616,0.9654,1.0592,4.0662,9.0,0.9654,-0.09379999999999988,0.23855208086343654,0.4248808804914465,0.3682886240045978,0.5321411064881261
5.0,11.0,4.0,99.0,5.0,0.5,0.01,0.0,0.0,0.0,1.031859,0.2609,3.3391,0.989,1.0892,3.6,9.0,0.989,-0.10019999999999996,0.24615744200418044,0.4709871522500372,0.3148549830629484,0.4786929857869289
5.0,11.0,5.0,100.0,5.0,0.5,0.01,0.0,0.0,1.0,1.087159,0.7845,2.8513,1.1989,1.2045,3.6358,9.0,1.1989,-0.005599999999999827,0.1625324323618943,0.4236936124903773,0.2102734584130608,0.5390986079397241
5.0,11.0,6.0,101.0,5.0,0.5,0.01,0.0,0.0,1.0,1.384293,0.2324,3.6256,1.0716,1.1177,3.8581,9.0,1.0716,-0.04609999999999981,0.2525967076440648,0.5188073042021673,0.2939512214545727,0.5391034251576041
5.0,11.0,7.0,102.0,5.0,0.5,0.01,0.0,0.0,0.0,1.109212,0.4374,2.8958,1.1052,1.1285,3.3333,9.0,1.1052,-0.0233000000000001,0.19726436751440338,0.416530861683976,0.23817603117234096,0.4740403797023173
5.0,11.0,8.0,103.0,5.0,0.5,0.01,0.0,0.0,0.0,0.858656,-0.3292,2.9334,1.5063,1.3303,2.6043,9.0,1.5063,0.17599999999999993,0.11120012533799374,0.45342867478968957,0.02671437312232261,0.4136254300668229
5.0,11.0,9.0,104.0,5.0,0.5,0.01,0.0,0.0,0.0,0.776191,0.5184,3.0316,1.5358,1.1668,3.55,9.0,1.5358,0.369,0.18966655109363356,0.4436520940065959,0.019768890440110983,0.5646540933916155
5.0,12.0,1.0,105.0,6.0,0.3,0.06,0.0,1.0,0.0,1.108018,0.1842,1.8958,1.6516,1.6101,2.08,6.0,1.6516,0.04149999999999987,-0.011855884783714904,0.3014929212052781,-0.026720332961365285,0.3299621433346352
5.0,12.0,2.0,106.0,6.0,0.3,0.06,0.0,0.0,0.0,2.251902,0.4008,2.0916,1.6617,1.5407,2.4923,6.0,1.6617,0.121,0.010017208043591786,0.33273772700828935,-0.03600838025784189,0.3950240896870044
5.0,12.0,3.0,107.0,6.0,0.3,0.06,0.0,0.0,0.0,1.382272,0.6026,2.0758,1.0486,1.1564,2.6784,6.0,1.0486,-0.10780000000000012,0.13302086879720113,0.30241084072542845,0.2126223485655188,0.36946838358172557
5.0,12.0,4.0,108.0,6.0,0.3,0.06,0.0,0.0,0.0,0.865959,-0.3711,1.627,2.1282,2.0461,1.2559,6.0,2.1282,0.08210000000000006,-0.11849547026017934,0.23024201269817907,-0.10573487819331959,0.16962672698019565
5.0,12.0,5.0,109.0,6.0,0.3,0.06,0.0,0.0,0.0,0.937326,0.3348,1.5227,1.8291,1.6511,1.8575,6.0,1.8291,0.17799999999999994,-0.019440302522610198,0.24156424825775638,-0.07551606264334898,0.28582267680764023
5.0,12.0,6.0,110.0,6.0,0.3,0.06,0.0,0.0,0.0,1.120737,-0.307,2.5992,1.5676,1.4794,2.2922,6.0,1.5676,0.08820000000000006,0.03775580828672804,0.41194895494049755,0.0011660658480798795,0.36481309698989844
5.0,13.0,1.0,111.0,18.0,0.7,0.01,0.0,1.0,1.0,0.823006,-0.8994,4.3711,-1.8586,4.6038,3.4717,9.0,4.424585307179586,-0.17921469282041347,-0.07539504266681753,-0.6915846091626471,-0.15683627099665107,-0.5298121026980503
5.0,13.0,2.0,112.0,18.0,0.7,0.01,0.0,0.0,1.0,0.858433,-0.2307,4.1626,-1.9096,4.5663,3.9319,9.0,4.373585307179586,-0.19271469282041398,-0.09643981848357887,-0.6554414134878895,-0.20798406092668323,-0.5902074989284094
5.0,13.0,3.0,113.0,18.0,0.7,0.01,0.0,0.0,1.0,1.134159,0.0814,4.6017,-1.2091,4.6952,4.6831,9.0,5.074085307179586,0.37888530717958613,-0.012588302292192946,-0.7322751089214791,0.2637464648440873,-0.6971135508111405
5.0,13.0,4.0,114.0,18.0,0.7,0.01,0.0,0.0,0.0,0.776399,-0.3868,4.3863,-1.4519,4.791,3.9995,9.0,4.831285307179586,0.04028530717958567,0.05482195256558542,-0.6959454117343336,0.07550410529925773,-0.6320463193479109
5.0,13.0,5.0,115.0,18.0,0.7,0.01,0.0,0.0,0.0,0.952037,0.4576,4.4068,-1.7473,4.6148,4.8644,9.0,4.535885307179586,-0.07891469282041363,-0.0683368084712149,-0.6980268946230191,-0.1359395550609323,-0.762165146900269
5.0,13.0,6.0,116.0,18.0,0.7,0.01,0.0,0.0,1.0,1.046341,0.0297,4.6362,-1.774,4.4382,4.6659,9.0,4.509185307179586,0.07098530717958607,-0.1997914541854263,-0.7103109402828268,-0.14986292081313632,-0.7273220902051408
5.0,13.0,7.0,117.0,18.0,0.7,0.01,0.0,0.0,1.0,1.004472,0.2267,4.4094,-1.9498,4.4315,4.6361,9.0,4.3333853071795865,-0.0981146928204133,-0.1945397545197618,-0.6742747014407228,-0.27300388004194875,-0.6854951870894245
5.0,13.0,8.0,118.0,18.0,0.7,0.01,0.0,0.0,0.0,0.821901,0.1931,4.5771,-1.4681,4.651,4.7702,9.0,4.8150853071795865,0.1640853071795867,-0.0446918299526892,-0.7270958661149735,0.07783016974890908,-0.7552009571753747
5.0,13.0,9.0,119.0,18.0,0.7,0.01,0.0,0.0,0.0,0.763351,0.2456,4.4168,-1.7998,4.5094,4.6624,9.0,4.483385307179586,-0.026014692820414353,-0.1417143201543205,-0.6885227377961111,-0.1684494217397542,-0.7226715022421061
5.0,14.0,1.0,120.0,23.0,0.0,0.01,0.0,1.0,0.0,0.625485,0.20690000000000008,-0.5005,2.5994,0.068,0.7074,6.0,-0.542192653589793,-0.610192653589793,-0.07947295287494939,-0.005412505844011018,-0.09643901397310656,0.05809621788652903
5.0,14.0,2.0,121.0,23.0,0.0,0.01,0.0,0.0,0.0,0.979956,-0.0479,-0.2164,-1.8788,-0.1794,0.1685,6.0,1.262792653589793,1.442192653589793,-0.03388838170215757,0.006145648834239909,-0.00812994182859208,-0.02555558921118823
5.0,14.0,3.0,122.0,23.0,0.0,0.01,0.0,0.0,0.0,1.385606,0.030799999999999994,-0.0889,2.4859,0.0547,0.1197,6.0,-0.6556926535897931,-0.7103926535897931,-0.014127712365365638,-0.0007735575382509812,-0.01510019262653,0.011615461341469607
5.0,14.0,4.0,123.0,23.0,0.0,0.01,0.0,0.0,1.0,1.933131,0.2439,0.054,2.8431,-0.1181,0.2979,6.0,-0.29849265358979293,-0.18039265358979295,0.008534501118546329,-0.0010126369205177585,-0.045315728054544535,0.0139429895143328
5.0,14.0,5.0,124.0,23.0,0.0,0.01,0.0,0.0,1.0,1.591453,0.49779999999999996,-0.1285,0.7112,-0.0323,0.6263,6.0,0.7112,0.7435,-0.020440742738926623,0.000660465692194844,0.07551453374241365,0.06506463380971807
5.0,14.0,6.0,125.0,23.0,0.0,0.01,0.0,0.0,0.0,1.232521,0.2393,-0.0994,2.4938,-0.0491,0.3387,6.0,-0.6477926535897933,-0.5986926535897933,-0.015800935665387473,0.0007764499992840618,-0.04298542324626645,0.032528240379984114
5.0,15.0,1.0,126.0,15.0,0.5,0.04,0.0,1.0,1.0,1.074375,-1.4552,3.6016,-2.071,4.0029,2.1463,3.0,4.2121853071795865,0.20928530717958616,-0.3734170380807347,-0.434893343851838,-0.16383006255770197,-0.29974379929004313
5.0,15.0,2.0,127.0,15.0,0.5,0.04,0.0,0.0,1.0,0.893523,-0.651,3.3053,-2.2881,3.7137,2.6542,3.0,3.995085307179586,0.28138530717958643,-0.44228686909481657,-0.28480873085552266,-0.2776859172317213,-0.3183344681567586
5.0,15.0,3.0,128.0,15.0,0.5,0.04,0.0,0.0,0.0,2.147661,0.9778,3.3781,-2.7748,3.6667,4.3559,3.0,3.5083853071795863,-0.15831469282041377,-0.4652049707482655,-0.26952275769158907,-0.6471488066386961,-0.24862025716107025
5.0,16.0,1.0,129.0,8.0,0.7,0.01,0.0,1.0,0.0,0.922415,0.4866,4.2634,1.48,1.5798,4.75,3.0,1.48,-0.09980000000000011,-0.006109280536939674,0.678513681209452,0.06854647685041784,0.7528719559088096
5.0,16.0,2.0,130.0,8.0,0.7,0.01,0.0,0.0,1.0,1.32908,0.0794,4.6692,1.8979,1.669,4.7487,3.0,1.8979,0.22889999999999988,-0.07286048589716565,0.7395457986626112,-0.2428330462028081,0.715705335182106
5.0,16.0,3.0,131.0,8.0,0.7,0.01,0.0,0.0,1.0,0.970581,-0.0946,4.3625,1.3798,1.617,4.2679,3.0,1.3798,-0.23720000000000008,-0.0320684185728157,0.6935724680502283,0.128948318190415,0.6669054818515914
5.0,17.0,1.0,132.0,22.0,0.7,0.06,0.0,1.0,1.0,0.870722,0.5893,4.3865,-0.6092,5.4867,4.9758,12.0,5.673985307179587,0.1872853071795868,0.4881512408260241,-0.4990974576184296,0.6494609790238726,-0.4531475888869978
5.0,17.0,2.0,133.0,22.0,0.7,0.06,0.0,0.0,1.0,0.938935,0.1171,4.7982,-0.6622,5.3637,4.9153,12.0,5.620985307179586,0.2572853071795862,0.46295160262251916,-0.6073287462041711,0.6169497153372079,-0.48099626578204674
